time,LF_Torque_Troch_CS_x,LF_Torque_Troch_CS_y,LF_Torque_Troch_CS_z,LF_Torque_Tibia_CS_x,LF_Torque_Tibia_CS_y,LF_Torque_Tibia_CS_z,LF_ThC1_theta,LF_ThC1_vel,LF_ThC3_theta,LF_ThC3_vel,LF_CTr_theta,LF_CTr_vel,LF_TrF_theta,LF_TrF_vel,LF_FTi_theta,LF_FTi_vel
0.1,-0.05489537423285665,0.1673096051935159,0.13956432999212703,-0.017722446687514007,0.05558155960961431,-0.049582379728441206,0.13076915269643904,0.8670304816602955,0.8735710688844996,-0.4691941186344639,1.013863990472518,1.364095189585579,-0.2069457141365672,0.0017246415750543642,0.43481432823800903,1.5325473611378648
0.11,-0.05646461157263408,0.16816061431847584,0.139210153485748,-0.017817517795103304,0.0555628671915648,-0.04958400991950638,0.13975654356280195,0.898739086636291,0.8685029134489695,-0.5068155435530186,1.027945507448476,1.4081516975958053,-0.20704581368425962,-0.010009954769241158,0.45040983928622125,1.5595511048212218
0.12,-0.0580709871398882,0.1690091083438104,0.138960967409638,-0.017912562349249095,0.055534814964355445,-0.049516691039252846,0.14908044484565694,0.9323901282854985,0.8630231685773593,-0.5479744871610182,1.0424880195830994,1.454251213462343,-0.20727209163910723,-0.02262779548476146,0.46628863881966,1.5878799533438737
0.13,-0.05971634182675305,0.1698567320491556,0.13882643152917568,-0.0180079772108321,0.05549764738073196,-0.04937714111510963,0.15876210599090199,0.9681661145245046,0.8570917022259225,-0.593146635143682,1.057513834556062,1.5025814972962515,-0.20763430501937244,-0.03622133802652083,0.48246586101387484,1.6177222194214858
0.14,-0.061402752541444325,0.17070536690223823,0.13881752079277468,-0.018104268515821108,0.05545174082035964,-0.04916189928320054,0.16882491024222349,1.00628042513215,0.8506627491879069,-0.6428953038015606,1.0730474423852427,1.5533607829180784,-0.20814327493829365,-0.05089699189212149,0.49895887445091647,1.6493013437041626
0.15,-0.0631317549755511,0.17155434965234834,0.13894714486391166,-0.01820170646620677,0.055396442834180826,-0.0488666597341652,0.17929494865118,1.0470038408956521,0.843683291983782,-0.697945720412485,1.089116076111002,1.6068633725759174,-0.20881113941947288,-0.06678644811792256,0.5157879233154429,1.6829048864526408
0.16,-0.06490585308887653,0.1724057874670991,0.13922960765797532,-0.01830109915804358,0.055332439158394135,-0.04848757605173542,0.19020138625622743,1.0906437605047419,0.8360919854754144,-0.759130650836759,1.105750039767297,1.6633963656295103,-0.20965148152676424,-0.08403421072913642,0.5329765334559857,1.7188610140542848
0.17,-0.06672843309973674,0.1732637202526176,0.13968113259148318,-0.01840372694602037,0.0552614329952594,-0.048021040987675685,0.20157699724083372,1.1375610984606292,0.8278176392809846,-0.8274346194429794,1.1229831980971772,1.723315832988015,-0.2106795308047615,-0.10280492779972672,0.5505520810563009,1.7575547600315211
0.18,-0.06860195934245576,0.17412805925480473,0.1403209838693281,-0.018510607983399263,0.05518365925948795,-0.047462319805580355,0.21345932653059746,1.1882329289763738,0.8187759636163714,-0.9041675664613225,1.1408540420745616,1.7870843977384476,-0.21191260688211672,-0.12330760773552052,0.5685470028129898,1.799492175668882
0.19,-0.07053010512993632,0.17500146160299257,0.1411709784692604,-0.018623576109018637,0.05510104889710594,-0.04680728506476019,0.22589174023026207,1.2432413699664606,0.8088666221739526,-0.990934144241884,1.159406550925787,1.855250885122528,-0.21337043128159713,-0.14578243994804174,0.5869997798531609,1.845277704017112
